Date,Boro,Year,Month,Day,DayOfWeek,IsWeekend,Season,Vol,Temperature,Rainfall,TempAnomaly,RainAnomaly
2022-12-18,Bronx,2022,12,18,0,0,Winter,551,56.60792901775942,0.13482676215269962,-0.9039702638129175,0.4336468277696854
2022-12-19,Bronx,2022,12,19,1,0,Winter,568,51.39734570653663,0.5359008325524753,-1.7604535840557445,0.6265140162899296
2022-12-20,Bronx,2022,12,20,2,0,Winter,528,49.424968772259064,0.06362170167267323,-2.1092350650855214,0.6782478219001393
2022-12-21,Bronx,2022,12,21,3,0,Winter,662,48.748827062135724,0.5210696470951581,1.5393445587169632,0.05709741476395015
2022-12-22,Bronx,2022,12,22,4,0,Winter,569,42.21412850139386,5.609932811656351,-2.6576839020092047,0.1426231522783174
2022-12-23,Bronx,2022,12,23,5,1,Winter,322,51.29797732671294,3.0189081025871465,-3.505794204907764,0.20940438308114798
2022-12-24,Bronx,2022,12,24,6,1,Winter,541,48.313128112298756,5.5811360708348605,-0.9094790583564474,0.20746858894128123
2022-12-25,Bronx,2022,12,25,0,0,Winter,506,48.085174149745306,2.384262241339112,0.12254304805761142,0.008481428154876073
2022-12-26,Bronx,2022,12,26,1,0,Winter,642,55.26346130349765,2.2059259097182995,1.5418420966910333,-0.2647386662497801
2022-12-27,Bronx,2022,12,27,2,0,Winter,450,56.056067367693956,0.3412854978814721,3.0384997579484794,0.1357485278709376
2022-12-28,Bronx,2022,12,28,3,0,Winter,391,62.26847436110915,0.9483190476894379,0.33520370057362214,0.4596584414867539
2022-12-29,Bronx,2022,12,29,4,0,Winter,459,52.32463668377127,2.5588040574544912,-2.756372450572724,0.15047995824628752
2022-12-30,Bronx,2022,12,30,5,1,Winter,294,49.52575095873501,4.211780916647387,0.7598655488330764,0.03584167098085124
2022-12-31,Bronx,2022,12,31,6,1,Winter,453,45.45834262923912,0.8371218228712678,2.1125077110398434,9.030956773957361e-4
2022-01-01,Staten Island,2022,1,1,6,1,Winter,245,59.83331698353255,3.705418027360156,-1.5712407375364883,-0.6800801864405901
2022-01-02,Staten Island,2022,1,2,0,0,Winter,403,68.60298623203022,0.6469070166349411,-1.7647152122625358,0.4494864554980733
2022-01-03,Staten Island,2022,1,3,1,0,Winter,554,58.81874188169559,5.3234773760003575,-0.03666099382275298,0.15769873650918642
2022-01-04,Staten Island,2022,1,4,2,0,Winter,293,68.54349320662786,0.03477726969867945,3.0792637753598386,0.23490531791450744
2022-01-05,Staten Island,2022,1,5,3,0,Winter,474,58.88621600227206,0.2883883481638673,0.8588469076161599,0.1531019598564278
2022-01-06,Staten Island,2022,1,6,4,0,Winter,504,61.0516509156144,4.97523839374013,1.3977102392349836,0.054468442277343765
2022-01-07,Staten Island,2022,1,7,5,1,Winter,535,72.40460191929442,1.9443080629313234,-2.7364174144105844,0.3294471214375565
2022-01-08,Staten Island,2022,1,8,6,1,Winter,374,60.13582421193716,0.07540735881775618,2.3471469285608517,0.44786806233455956
2022-01-09,Staten Island,2022,1,9,0,0,Winter,472,52.73647413273228,0.8775163609113896,-1.8137881432477432,-1.1911340661822936
2022-01-10,Staten Island,2022,1,10,1,0,Winter,451,56.631785962915266,0.10132911987602711,-0.35087821475916503,0.304789321794323
2022-01-11,Staten Island,2022,1,11,2,0,Winter,617,54.71541832634824,1.215476967394352,-1.3128724653206725,0.5767392473618952
2022-01-12,Staten Island,2022,1,12,3,0,Winter,502,60.44918424554001,1.478478034462291,-0.8296653765173966,-0.212579378676405
2022-01-13,Staten Island,2022,1,13,4,0,Winter,468,57.13855248586744,0.6889165420397113,-1.6313585707693974,0.42629600818284685
2022-01-14,Staten Island,2022,1,14,5,1,Winter,372,61.89019719328326,0.7073291540988736,1.7404227371456302,0.7788466879924489
2022-01-15,Staten Island,2022,1,15,6,1,Winter,507,68.11910756436869,5.075411464766932,-0.7560793066096949,0.7150855399879626
2022-01-16,Staten Island,2022,1,16,0,0,Winter,785,55.11853218994119,2.274716296719362,-2.101347511857587,-0.7330169420360362
2022-01-17,Staten Island,2022,1,17,1,0,Winter,454,54.958127511271506,1.045854413881898,5.683307395547876,-1.413371167174759
2022-01-18,Staten Island,2022,1,18,2,0,Winter,553,58.71800243814617,5.03097360183425,0.9236037912220283,0.06527657567106299
2022-01-19,Staten Island,2022,1,19,3,0,Winter,501,64.41408369956014,0.22081770265654227,0.777273216187063,0.2578562726802267
2022-01-20,Staten Island,2022,1,20,4,0,Winter,829,61.880135617518405,2.3310486431324726,-3.0923115541366077,0.23160119472464627
2022-01-21,Staten Island,2022,1,21,5,1,Winter,459,60.522254442268185,2.2607714365327602,1.3589415473300288,0.42913225564661117
2022-01-22,Staten Island,2022,1,22,6,1,Winter,222,67.85874713874783,3.820121216386433,1.709654313256186,-0.7042885784566854
2022-01-23,Staten Island,2022,1,23,0,0,Winter,485,58.65679500905927,1.7903240266347173,0.04963940721315645,-0.2530708835838223
2022-01-24,Staten Island,2022,1,24,1,0,Winter,206,69.2426094304139,2.106154939075733,-3.5846158841347906,0.38987707561057394
2022-01-25,Staten Island,2022,1,25,2,0,Winter,536,52.44701764868883,5.836028948090173,2.241322748836686,-0.41147838295131584
2022-01-26,Staten Island,2022,1,26,3,0,Winter,656,61.405306143470206,1.277115331031382,4.138438669316149,0.5391992262736262
2022-01-27,Staten Island,2022,1,27,4,0,Winter,416,64.5214673266002,0.03836306370794773,-0.13642136504940167,0.1911243500009307
2022-01-28,Staten Island,2022,1,28,5,1,Winter,272,65.69328713813994,3.4763940347540863,-0.8762059510838112,1.0748230481085077
2022-01-29,Staten Island,2022,1,29,6,1,Winter,526,52.73830928153836,0.3902718471363187,0.06804357179269238,0.12460395610028299
2022-01-30,Staten Island,2022,1,30,0,0,Winter,405,56.868233392289426,3.0424751525927074,3.4407996591612586,0.017155320360391257
2022-01-31,Staten Island,2022,1,31,1,0,Winter,686,50.339622120115465,3.1109008787382133,-1.852544726792294,0.2921948650856102
2022-02-01,Staten Island,2022,2,1,2,0,Winter,582,68.80469204844198,0.2370405626627131,1.6804966603120903,-0.745338374854746
2022-02-02,Staten Island,2022,2,2,3,0,Winter,682,67.49864249783269,0.10909956973046064,-3.5802324907130876,0.501877687498399
2022-02-03,Staten Island,2022,2,3,4,0,Winter,700,74.93735865184554,2.1797539790011338,-1.8607449255605195,0.3555623139618848
2022-02-04,Staten Island,2022,2,4,5,1,Winter,514,72.07710613621227,0.25747919268906116,-3.5085820284199816,0.9793469009534138
2022-02-05,Staten Island,2022,2,5,6,1,Winter,524,68.5194184042386,0.08695495035499334,0.4417627779133258,0.8826101763316148
2022-02-06,Staten Island,2022,2,6,0,0,Winter,594,76.81110869622773,4.381684285592555,-1.9271287292233414,0.07852633551285983
2022-02-07,Staten Island,2022,2,7,1,0,Winter,576,69.27851769140635,1.8900271951312069,-2.095685912358501,0.21354846905862523
2022-02-08,Staten Island,2022,2,8,2,0,Winter,407,76.57863937772238,2.2269243558948353,-1.7965822752658986,-0.3008986938426786
2022-02-09,Staten Island,2022,2,9,3,0,Winter,368,73.33305383222559,2.5368874660138685,-1.0833400666996056,0.7339882202985409
2022-02-10,Staten Island,2022,2,10,4,0,Winter,460,73.30681887996394,2.0016125477010256,-0.3472315908632293,0.038631274571033596
2022-02-11,Staten Island,2022,2,11,5,1,Winter,386,74.53360186290473,6.496603935620882,3.305955649051489,-0.540201106700965
2022-02-12,Staten Island,2022,2,12,6,1,Winter,301,66.89700270352806,0.5700000712244243,2.521026264939419,0.566429321729201
2022-02-13,Staten Island,2022,2,13,0,0,Winter,675,62.94211856586678,1.692078962838078,-0.7678945405158677,0.5235248561922556
2022-02-14,Staten Island,2022,2,14,1,0,Winter,431,74.05122143445996,0.9315910674631596,1.4353500152067522,0.45247364285629954
2022-02-15,Staten Island,2022,2,15,2,0,Winter,601,63.49500998378318,1.7260221018547062,0.22267423622580498,0.4813084887936354
2022-02-16,Staten Island,2022,2,16,3,0,Winter,681,65.48194099105704,2.051714707741902,-0.8376724932630455,0.37225206395797794
2022-02-17,Staten Island,2022,2,17,4,0,Winter,373,68.90628267675582,0.10688520975635318,0.9163618568077223,0.5179793341290898
2022-02-18,Staten Island,2022,2,18,5,1,Winter,502,72.82293998590463,0.11754391342401505,0.2459409856566192,0.1181885248401959
2022-02-19,Staten Island,2022,2,19,6,1,Winter,189,73.0462819588579,3.6849244831312187,1.3971557809872677,0.8537389689023943
2022-02-20,Staten Island,2022,2,20,0,0,Winter,584,60.81989565606169,0.10103125465739506,-0.6442280277731999,0.20403942917433113
2022-02-21,Staten Island,2022,2,21,1,0,Winter,777,71.22073304834034,0.27422571927309036,-0.8451215223635816,0.6039286950692875
2022-02-22,Staten Island,2022,2,22,2,0,Winter,633,61.14319083087548,6.722123146832341e-4,-0.9736555505785589,-0.3051706614607664
2022-02-23,Staten Island,2022,2,23,3,0,Winter,687,81.25305134725892,0.35730399191379547,1.3154447453492928,-0.761498888003507
2022-02-24,Staten Island,2022,2,24,4,0,Winter,467,65.28495573103626,1.7483989651406053,0.8731038254270035,0.23578568493073906
2022-02-25,Staten Island,2022,2,25,5,1,Winter,430,78.43444728098098,2.178166435221934,1.576936123907818,-0.3625587017854717
2022-02-26,Staten Island,2022,2,26,6,1,Winter,511,68.30594036783322,1.0136259933933616,-1.2239385880261566,-1.257002707348774
2022-02-27,Staten Island,2022,2,27,0,0,Winter,351,73.10356795761082,3.7215080334055908,-0.9076744678618263,0.1929449758204685
2022-02-28,Staten Island,2022,2,28,1,0,Winter,700,65.98639456571301,1.9191093145960811,-2.443502981896081,0.3827859594944102
2022-03-01,Staten Island,2022,3,1,2,0,Spring,339,77.90347749163303,1.0776863088831306,-2.944034528237863,0.5311526911110702
2022-03-02,Staten Island,2022,3,2,3,0,Spring,475,80.36084503613768,0.3161586749574383,1.218690730943133,-0.4670436484469371
2022-03-03,Staten Island,2022,3,3,4,0,Spring,943,84.9602172529657,3.5980711018848903,-2.875797550379303,-0.14535121338986315
2022-03-04,Staten Island,2022,3,4,5,1,Spring,451,74.18512810609931,4.518202934162093,-0.8166192708916167,0.8816716145412622
2022-03-05,Staten Island,2022,3,5,6,1,Spring,391,69.49917434579385,0.6644387450069189,0.06728289063343748,0.28907044104258445
2022-03-06,Staten Island,2022,3,6,0,0,Spring,697,71.19259808157182,1.0521938148885965,-2.262196999592169,-0.16551238781999003
2022-03-07,Staten Island,2022,3,7,1,0,Spring,513,77.95034390125933,0.8496814500540495,3.9983423091101606,0.7397824001042546
2022-03-08,Staten Island,2022,3,8,2,0,Spring,643,78.61716218101178,2.2109417672360188,0.310712874056033,0.14237846271021487
2022-03-09,Staten Island,2022,3,9,3,0,Spring,498,75.94407553152612,6.709073809586843,0.4130781092412192,-0.38691653692775274
2022-03-10,Staten Island,2022,3,10,4,0,Spring,197,77.56934415323694,1.8164520560854915,0.7703395547465618,-0.44562141283506707
2022-03-11,Staten Island,2022,3,11,5,1,Spring,447,75.76701945093508,7.68383253696275,-0.3857327836955565,0.09068421715641031
2022-03-12,Staten Island,2022,3,12,6,1,Spring,349,75.21333083628743,0.3814112162217498,-3.156905844954992,0.43477549957085126
2022-03-13,Staten Island,2022,3,13,0,0,Spring,464,88.55154705125312,1.3817870551720262,0.4027381798249389,0.316882741689844
2022-03-14,Staten Island,2022,3,14,1,0,Spring,551,77.75379494065123,2.6108565385544544,-2.9035722208359305,0.3234964215370956
2022-03-15,Staten Island,2022,3,15,2,0,Spring,751,83.43807745306647,0.10632058139890432,1.029404431732689,-0.47880089478480403
2022-03-16,Staten Island,2022,3,16,3,0,Spring,594,90.41167217524729,4.94312712940103,-0.21435466015575425,0.2684846572673643
2022-03-17,Staten Island,2022,3,17,4,0,Spring,676,70.69360318941911,0.8656376553699374,0.6584794184644597,0.40124893247533944
2022-03-18,Staten Island,2022,3,18,5,1,Spring,463,76.63171396481548,4.0624557483001125,-1.8319640273725402,-0.8126446233329131
2022-03-19,Staten Island,2022,3,19,6,1,Spring,410,77.30716315316182,1.505120705976979,0.15754802889703978,0.968556932047262
2022-03-20,Staten Island,2022,3,20,0,0,Spring,651,83.35005532661069,4.983989868061019,-0.8152554881386799,0.3247291503153227
2022-03-21,Staten Island,2022,3,21,1,0,Spring,529,75.67826269719865,2.0229208899419096,0.9264966816824272,0.20917112390028786
2022-03-22,Staten Island,2022,3,22,2,0,Spring,363,78.89193591223663,2.5184235907250887,-0.4584374035823254,-0.14067439065691215
2022-03-23,Staten Island,2022,3,23,3,0,Spring,602,78.22783434420894,1.0421863170340657,0.002495096105474701,-0.23384724873176763
2022-03-24,Staten Island,2022,3,24,4,0,Spring,208,79.19442853587272,1.9151140953505281,-0.9543490746801258,-0.5077580439354132
2022-03-25,Staten Island,2022,3,25,5,1,Spring,301,74.10788208727583,4.33958095659442,-2.6114548354046634,-0.17680799073396145
2022-03-26,Staten Island,2022,3,26,6,1,Spring,394,90.1977746689133,3.152501880950589,-0.013299791518299948,0.13057953068182684
2022-03-27,Staten Island,2022,3,27,0,0,Spring,526,71.61705551457756,0.2036828463897109,-0.019981842439338933,-0.3406128582854231
2022-03-28,Staten Island,2022,3,28,1,0,Spring,487,75.77177246065969,0.9129056688398123,0.015389821490142574,-0.24098710496573553
2022-03-29,Staten Island,2022,3,29,2,0,Spring,698,79.4017233116513,3.8514717890131958,-2.292184839261855,-0.6789067736621675
2022-03-30,Staten Island,2022,3,30,3,0,Spring,390,79.47816092919122,4.648131925360633,1.9580836101103887,-0.41997824910998516
2022-03-31,Staten Island,2022,3,31,4,0,Spring,158,71.47482354551825,3.3633147233394514,1.2314420643630892,0.4511576663847864
2022-04-01,Staten Island,2022,4,1,5,1,Spring,478,79.24913804313543,0.5210879147052765,-0.4806675382597235,-0.9120007494216513
2022-04-02,Staten Island,2022,4,2,6,1,Spring,405,73.00438940976824,3.036080334167529,1.2200592518352826,1.8603447475474028e-4
2022-04-03,Staten Island,2022,4,3,0,0,Spring,534,84.58669606841528,0.8127421825936084,-2.884039781810164,-0.2613316542991487
2022-04-04,Staten Island,2022,4,4,1,0,Spring,491,75.40187227162566,3.367911064900769,-4.583167799409027,0.012664983349393118
2022-04-05,Staten Island,2022,4,5,2,0,Spring,297,74.36903219181181,0.872732175514102,0.6113502978006274,0.49965772184676294
2022-04-06,Staten Island,2022,4,6,3,0,Spring,407,79.970824805693,0.9896296355873346,3.1738628506558535,-0.16199497084485912
2022-04-07,Staten Island,2022,4,7,4,0,Spring,626,73.7193350920949,1.8214803528642824,-1.1821553303100198,-0.12709695444514854
2022-04-08,Staten Island,2022,4,8,5,1,Spring,402,81.06395737012706,0.3876777502325367,0.1793352447502501,-0.19437684294917468
2022-04-09,Staten Island,2022,4,9,6,1,Spring,258,77.22190185265161,0.7474830690771341,1.3086309252847477,-0.2862949601413274
2022-04-10,Staten Island,2022,4,10,0,0,Spring,640,76.85844955478265,4.159483459580679,1.924405663522862,0.2971710297419531
2022-04-11,Staten Island,2022,4,11,1,0,Spring,668,72.02499273297991,0.43530397303402424,-2.917818359949497,-0.02197251803617253
2022-04-12,Staten Island,2022,4,12,2,0,Spring,530,67.61774752738718,0.5055547719821334,0.004610847120346504,-0.1727938881243309
2022-04-13,Staten Island,2022,4,13,3,0,Spring,548,85.55147705873425,3.2705303801405914,-2.0515917844237572,-0.08396064722385636
2022-04-14,Staten Island,2022,4,14,4,0,Spring,761,88.80258797288012,2.6015611569488293,-0.4948547673606712,3.2090032178946085e-4
2022-04-15,Staten Island,2022,4,15,5,1,Spring,439,86.28249873249472,0.08323436137288809,-1.4354033933648467,0.6738941950504012
2022-04-16,Staten Island,2022,4,16,6,1,Spring,522,79.59233050990179,0.6583072431385517,-0.3637353634795141,-0.6978407037822971
2022-04-17,Staten Island,2022,4,17,0,0,Spring,543,80.73635792331775,6.595694219630082,-0.609193202868975,0.06729960434748197
2022-04-18,Staten Island,2022,4,18,1,0,Spring,772,81.77298779771188,0.4033442181320301,-2.450836402252784,-0.38823647858730825
2022-04-19,Staten Island,2022,4,19,2,0,Spring,539,78.31429448319484,0.428434490875875,-0.7556169259331134,0.04814574143740389
2022-04-20,Staten Island,2022,4,20,3,0,Spring,688,82.46326975828241,1.3032002924010158,1.7531873322357316,0.1066456031689425
2022-04-21,Staten Island,2022,4,21,4,0,Spring,498,84.14933396791936,0.841026177480667,-0.4688331926561447,0.4651688719896275
2022-04-22,Staten Island,2022,4,22,5,1,Spring,292,84.73805769801605,0.3342453995719552,-2.31503565417523,-0.14386403415119817
2022-04-23,Staten Island,2022,4,23,6,1,Spring,500,85.82714417233012,1.269753823056817,0.05448857750097653,-0.3863099488173604
2022-04-24,Staten Island,2022,4,24,0,0,Spring,894,77.89416816854785,0.07720277663719612,-2.980523526533465,0.5406846713555522
2022-04-25,Staten Island,2022,4,25,1,0,Spring,501,81.67301378218494,0.1347074744071563,-1.6633634353656221,-0.7092090595472204
2022-04-26,Staten Island,2022,4,26,2,0,Spring,770,79.46888672513414,0.08052938457946895,-0.472312654830319,1.1219919294691232
2022-04-27,Staten Island,2022,4,27,3,0,Spring,514,73.56456756890928,1.319061504676938,-1.8276538081237061,-0.7297373033444329
2022-04-28,Staten Island,2022,4,28,4,0,Spring,689,75.45970069975024,0.49271687599116704,-0.6116970621899306,0.47522562198110213
2022-04-29,Staten Island,2022,4,29,5,1,Spring,301,78.58032125660499,2.6680441218519455,2.342203152611989,0.813212712552781
2022-04-30,Staten Island,2022,4,30,6,1,Spring,428,81.33296229199591,0.8029633369296789,-3.7432731101944303,-0.9224907275777642
2022-05-01,Staten Island,2022,5,1,0,0,Spring,435,83.44210462047518,3.459554642270852,-3.803682623696266,-0.8258471171980782
2022-05-02,Staten Island,2022,5,2,1,0,Spring,347,81.42813570981741,7.4675451106222,0.02824547151688183,0.674617511039381
2022-05-03,Staten Island,2022,5,3,2,0,Spring,648,71.0816741143787,1.4530353880578522,-0.7715284477983855,-0.33737885673341256
2022-05-04,Staten Island,2022,5,4,3,0,Spring,791,80.3268831449806,3.535613421182681,-0.3389897443660035,0.1538239989633917
2022-05-05,Staten Island,2022,5,5,4,0,Spring,432,72.77674699504352,3.169080108236123,0.9532854098155459,2.1640456369264545
2022-05-06,Staten Island,2022,5,6,5,1,Spring,312,81.82223251442527,1.0426865815498225,2.0933679672819636,-0.07598047804585129
2022-05-07,Staten Island,2022,5,7,6,1,Spring,293,72.5511505059583,0.22847145950361777,-0.6575113941996772,0.06975652547360583
2022-05-08,Staten Island,2022,5,8,0,0,Spring,481,71.11604950362425,0.26114329043775797,1.9263650335066314,-0.7398866682287099
2022-05-09,Staten Island,2022,5,9,1,0,Spring,650,77.72825855469739,0.13325113989412785,3.336476356182439,0.2525757845334718
2022-05-10,Staten Island,2022,5,10,2,0,Spring,657,73.25512351843994,0.8735800376686056,-2.1687062497763123,-0.8172187761162848
2022-05-11,Staten Island,2022,5,11,3,0,Spring,616,82.64443136969786,0.5916567081585526,2.2041646151661434,0.3885135427499477
2022-05-12,Staten Island,2022,5,12,4,0,Spring,664,72.07541198320905,4.084771558474351,3.4414594289510427,-0.8417480730416581
2022-05-13,Staten Island,2022,5,13,5,1,Spring,353,79.90055470152583,3.476253125648547,1.6437564534282645,-0.6026376877793082
2022-05-14,Staten Island,2022,5,14,6,1,Spring,383,82.24924299778058,1.2680046036839485,1.78605426149092,-0.42884968971406595
2022-05-15,Staten Island,2022,5,15,0,0,Spring,652,75.56222318577848,2.666779452850843,-2.024233253349359,0.37421198274126954
2022-05-16,Staten Island,2022,5,16,1,0,Spring,508,79.57925421804752,2.0816511287445074,0.3640889286058348,0.7103126894757763
2022-05-17,Staten Island,2022,5,17,2,0,Spring,406,74.35264718203412,5.446710720613951,0.7484157976224882,0.543684399531169
2022-05-18,Staten Island,2022,5,18,3,0,Spring,343,71.6380317344282,3.3478325678217895,-0.4347917664325358,-0.7572334143144254
2022-05-19,Staten Island,2022,5,19,4,0,Spring,955,65.64564916932972,2.6693937963897234,-1.618174428228985,-0.17056420520490345
2022-05-20,Staten Island,2022,5,20,5,1,Spring,230,72.68752177753436,0.18886556432528018,0.42330466233243913,-0.3139998849868668
2022-05-21,Staten Island,2022,5,21,6,1,Spring,403,79.29636608315342,1.6704350639169396,-1.7538076737072266,-0.7050985607280182
2022-05-22,Staten Island,2022,5,22,0,0,Spring,840,77.69136507843574,2.2129921425356978,2.5674369235048866,-0.0061301343406732454
2022-05-23,Staten Island,2022,5,23,1,0,Spring,676,72.03804140767357,1.1347109447335262,3.235798851216514,0.397207886952356
2022-05-24,Staten Island,2022,5,24,2,0,Spring,522,76.9327355580968,2.775673191826392,0.3590493805955287,0.1808802470680325
2022-05-25,Staten Island,2022,5,25,3,0,Spring,630,65.24035686505593,0.7443881165236235,-3.0851165949638304,0.7792701663999064
2022-05-26,Staten Island,2022,5,26,4,0,Spring,818,81.36810746810237,9.43572387793913,1.9271063101440031,-0.009323740199972192
2022-05-27,Staten Island,2022,5,27,5,1,Spring,419,72.97175880921756,2.145132202571059,-1.7538599038830076,-0.20313389781708185
2022-05-28,Staten Island,2022,5,28,6,1,Spring,343,76.69512086647114,4.810903656975699,2.0452029107132565,0.08892268236466636
2022-05-29,Staten Island,2022,5,29,0,0,Spring,768,79.37626616961148,2.0114265996122604,3.437461542056144,-0.22619873118088651
2022-05-30,Staten Island,2022,5,30,1,0,Spring,830,73.06833155045494,0.1236777976155281,0.6639805198785437,0.09520836742354069
2022-05-31,Staten Island,2022,5,31,2,0,Spring,402,84.65326343173079,0.8513750648126006,1.1826743574212246,-0.11832737518935181
2022-06-01,Staten Island,2022,6,1,3,0,Summer,658,71.53439271604856,0.698608341626823,-0.10660622432817417,0.06275242956352671
2022-06-02,Staten Island,2022,6,2,4,0,Summer,569,72.14840416400027,2.8960386790027353,-0.9885716143393282,-0.4030327119932798
2022-06-03,Staten Island,2022,6,3,5,1,Summer,470,74.05188532373994,0.9361979309469461,-1.7680470941127742,0.11509020390489723
2022-06-04,Staten Island,2022,6,4,6,1,Summer,453,74.605864555621,0.9417613511905074,-0.23429246614859917,0.6616017787535031
2022-06-05,Staten Island,2022,6,5,0,0,Summer,547,72.72403941597345,0.2560054883360863,2.778595064083323,-1.0095169009295484
2022-06-06,Staten Island,2022,6,6,1,0,Summer,616,81.84797511776512,0.7573454920202494,1.4024449810059239,-0.41882520050809546
2022-06-07,Staten Island,2022,6,7,2,0,Summer,368,66.98452869320545,0.5891060112044215,-0.4096877235002081,0.010581226168353988
2022-06-08,Staten Island,2022,6,8,3,0,Summer,339,77.80419813375,0.11355855315923691,-2.064448087548351,-0.48952126282312236
2022-06-09,Staten Island,2022,6,9,4,0,Summer,658,63.230819260087124,0.5855515375733376,-0.6552756615228693,0.4636996211846589
2022-06-10,Staten Island,2022,6,10,5,1,Summer,409,67.45997699461829,1.3361961105838418,-1.7476418232539108,-0.08473418402830032
2022-06-11,Staten Island,2022,6,11,6,1,Summer,387,67.60844433790511,2.1523947845304257,1.3880371649590983,0.23323617270949798
2022-06-12,Staten Island,2022,6,12,0,0,Summer,299,65.50914858884214,0.48693170957267284,-2.6775477219429353,0.03674203147249436
2022-06-13,Staten Island,2022,6,13,1,0,Summer,465,70.54137261872933,0.6527811801061034,0.3372712062681962,-0.9392289513198302
2022-06-14,Staten Island,2022,6,14,2,0,Summer,579,73.24939781304668,1.902126853257796,2.2897653437574235,-0.7751929799704524
2022-06-15,Staten Island,2022,6,15,3,0,Summer,477,65.89763303628996,6.192556753418542,1.1353916400380186,0.14241244309081308
2022-06-16,Staten Island,2022,6,16,4,0,Summer,562,71.7988076427879,2.515044377721721,-0.5288680132854882,-0.06908678523802268
2022-06-17,Staten Island,2022,6,17,5,1,Summer,438,73.16662464218992,3.4375368839312084,2.067644474757989,0.45664298304502254
2022-06-18,Staten Island,2022,6,18,6,1,Summer,386,70.48907959432768,0.3344041435047984,4.26294483475644,0.4660881898026963
2022-06-19,Staten Island,2022,6,19,0,0,Summer,614,65.99408122025004,1.2503664772957563,-0.016205394530104323,-0.8864802758752566
2022-06-20,Staten Island,2022,6,20,1,0,Summer,514,64.48853423316335,1.886284779673243,-1.708774905261611,-0.07116822619568573
2022-06-21,Staten Island,2022,6,21,2,0,Summer,502,65.7417149371383,1.5113686806613449,-0.7109732595887435,0.277767982262828
2022-06-22,Staten Island,2022,6,22,3,0,Summer,512,72.59709086524,2.6886204070502764,2.2894390833462452,0.3582774041560674
2022-06-23,Staten Island,2022,6,23,4,0,Summer,646,78.91157806647865,3.562026221137095,3.291722671366071,0.37692816107930394
2022-06-24,Staten Island,2022,6,24,5,1,Summer,482,66.9998649489191,9.090479708703901,-0.5101564200414775,0.2676242293622239
2022-06-25,Staten Island,2022,6,25,6,1,Summer,634,77.36014409361037,0.8443589955525334,-0.7759772732960811,0.9810976801784648
2022-06-26,Staten Island,2022,6,26,0,0,Summer,403,64.81226443957821,1.3397044390439987,-0.7204903808981415,-0.715678295252027
2022-06-27,Staten Island,2022,6,27,1,0,Summer,444,67.14275328105651,0.17724323545850038,-2.711089038908021,-0.6774979602327925
2022-06-28,Staten Island,2022,6,28,2,0,Summer,647,69.61605444782549,0.15308933053165674,0.5254007968463325,-0.5175219500610255
2022-06-29,Staten Island,2022,6,29,3,0,Summer,796,67.85013809762889,3.642737049441386,1.5871173567358476,0.4968434259186428
2022-06-30,Staten Island,2022,6,30,4,0,Summer,734,70.89172575794771,1.8960075154060367,-0.15728373924122446,0.9263958101777117
2022-07-01,Staten Island,2022,7,1,5,1,Summer,353,64.17460670583529,3.2487844189811237,2.2656732428733277,0.013407659006130673
2022-07-02,Staten Island,2022,7,2,6,1,Summer,332,65.23325378417597,3.514253455306917,0.8560365241272406,-0.4761127742231506
2022-07-03,Staten Island,2022,7,3,0,0,Summer,804,63.81248018878559,0.5979726435616612,0.6966283496446686,-0.5539342884756613
2022-07-04,Staten Island,2022,7,4,1,0,Summer,781,52.47240662350138,3.4229962887573553,1.3077358034039899,0.43634145545932723
2022-07-05,Staten Island,2022,7,5,2,0,Summer,582,57.046452942190264,0.9182284949347377,0.7484694755893565,0.15822301252629245
2022-07-06,Staten Island,2022,7,6,3,0,Summer,805,58.233077909560386,0.06159048953623146,-1.439293345810112,0.15827402782773545
2022-07-07,Staten Island,2022,7,7,4,0,Summer,549,63.4663895580807,4.053591158072997,3.0802689760443958,-1.0881956883480015
2022-07-08,Staten Island,2022,7,8,5,1,Summer,318,52.17063607513738,1.388866990720654,-1.4967713556568985,-1.0491410481110781
2022-07-09,Staten Island,2022,7,9,6,1,Summer,395,56.61051336574479,1.260873755440116,-2.765297581026234,0.13559587061708375
2022-07-10,Staten Island,2022,7,10,0,0,Summer,562,63.326079992055156,2.0559303647929674,-1.0617518035437379,1.0183998532503145
2022-07-11,Staten Island,2022,7,11,1,0,Summer,316,64.77622520903495,1.2861488042399287,0.39785546865736066,-0.016988765653082813
2022-07-12,Staten Island,2022,7,12,2,0,Summer,524,61.455022353368435,0.08025626863162252,-2.084488862493776,0.31037474100677415
2022-07-13,Staten Island,2022,7,13,3,0,Summer,487,68.4226199229089,3.5306408105600364,2.1187821080598,0.10927411638103852
2022-07-14,Staten Island,2022,7,14,4,0,Summer,624,47.9291756896053,1.5385792861834613,0.4339556393302091,-0.7355764141927013
2022-07-15,Staten Island,2022,7,15,5,1,Summer,347,61.14948816810271,1.1450884928926826,-2.107398095753107,0.6165201936102972
2022-07-16,Staten Island,2022,7,16,6,1,Summer,448,59.65977710432704,0.4336798768490553,3.8738127903864807,0.6408394734430458
2022-07-17,Staten Island,2022,7,17,0,0,Summer,630,54.99132473013811,0.5272899236659851,0.03637432330012446,0.8570851226775252
2022-07-18,Staten Island,2022,7,18,1,0,Summer,508,57.199922684543175,0.6944193236705402,-2.3435194912197983,-0.7088716882151394
